index,area,intensity,amount,drug type,well row,well column
15,143,26.16083916083916,0.98,Wortmannin,A,3
16,258,63.7906976744186,0.98,Wortmannin,A,3
17,185,53.351351351351354,0.98,Wortmannin,A,3
18,101,19.099009900990097,0.98,Wortmannin,A,3
19,199,22.306532663316585,0.98,Wortmannin,A,3
20,124,47.03225806451613,0.98,Wortmannin,A,3
21,241,25.62240663900415,0.98,Wortmannin,A,3
22,159,5.10062893081761,0.98,Wortmannin,A,3
23,137,117.66423357664233,0.98,Wortmannin,A,3
24,240,8.470833333333333,0.98,Wortmannin,A,3
26,170,18.55294117647059,0.98,Wortmannin,A,3
27,115,17.57391304347826,0.98,Wortmannin,A,3
28,208,101.51923076923077,0.98,Wortmannin,A,3
29,179,6.06145251396648,0.98,Wortmannin,A,3
30,165,61.92121212121212,0.98,Wortmannin,A,3
31,154,3.311688311688312,0.98,Wortmannin,A,3
32,224,59.473214285714285,0.98,Wortmannin,A,3
33,145,45.751724137931035,0.98,Wortmannin,A,3
34,206,61.66019417475728,0.98,Wortmannin,A,3
35,138,5.905797101449275,0.98,Wortmannin,A,3
36,216,45.148148148148145,0.98,Wortmannin,A,3
37,239,38.84100418410042,0.98,Wortmannin,A,3
38,187,35.25668449197861,0.98,Wortmannin,A,3
39,138,30.833333333333332,0.98,Wortmannin,A,3
40,174,7.816091954022989,0.98,Wortmannin,A,3
41,202,31.762376237623762,0.98,Wortmannin,A,3
42,152,29.644736842105264,0.98,Wortmannin,A,3
43,138,54.666666666666664,0.98,Wortmannin,A,3
44,168,82.52380952380952,0.98,Wortmannin,A,3
45,145,8.144827586206896,0.98,Wortmannin,A,3
46,143,20.6013986013986,0.98,Wortmannin,A,3
47,171,66.76023391812865,0.98,Wortmannin,A,3
48,270,61.870370370370374,0.98,Wortmannin,A,3
49,137,6.306569343065694,0.98,Wortmannin,A,3
50,204,40.450980392156865,0.98,Wortmannin,A,3
51,121,7.966942148760331,0.98,Wortmannin,A,3
52,252,23.075396825396826,0.98,Wortmannin,A,3
53,205,38.25853658536585,0.98,Wortmannin,A,3
54,424,29.72641509433962,0.98,Wortmannin,A,3
55,276,9.905797101449275,0.98,Wortmannin,A,3
56,178,3.9157303370786516,0.98,Wortmannin,A,3
57,148,4.20945945945946,0.98,Wortmannin,A,3
58,193,44.590673575129536,0.98,Wortmannin,A,3
59,105,43.56190476190476,0.98,Wortmannin,A,3
61,251,45.55776892430279,0.98,Wortmannin,A,3
62,145,46.49655172413793,0.98,Wortmannin,A,3
63,160,2.13125,0.98,Wortmannin,A,3
64,294,24.431972789115648,0.98,Wortmannin,A,3
65,213,24.474178403755868,0.98,Wortmannin,A,3
66,137,66.7956204379562,0.98,Wortmannin,A,3
67,190,52.51578947368421,0.98,Wortmannin,A,3
68,145,65.32413793103449,0.98,Wortmannin,A,3
69,118,11.186440677966102,0.98,Wortmannin,A,3
70,294,43.363945578231295,0.98,Wortmannin,A,3
71,250,63.608,0.98,Wortmannin,A,3
72,159,51.138364779874216,0.98,Wortmannin,A,3
73,167,2.4191616766467066,0.98,Wortmannin,A,3
74,143,50.25874125874126,0.98,Wortmannin,A,3
75,307,25.925081433224754,0.98,Wortmannin,A,3
76,229,40.7292576419214,0.98,Wortmannin,A,3
77,178,48.52808988764045,0.98,Wortmannin,A,3
78,145,36.44137931034483,0.98,Wortmannin,A,3
79,195,21.676923076923078,0.98,Wortmannin,A,3
80,140,29.85,0.98,Wortmannin,A,3
81,191,29.209424083769633,0.98,Wortmannin,A,3
82,462,2.183982683982684,0.98,Wortmannin,A,3
83,251,4.239043824701195,0.98,Wortmannin,A,3
84,215,10.213953488372093,0.98,Wortmannin,A,3
86,195,31.51794871794872,0.98,Wortmannin,A,3
87,168,52.583333333333336,0.98,Wortmannin,A,3
88,193,48.77720207253886,0.98,Wortmannin,A,3
89,407,22.616707616707618,0.98,Wortmannin,A,3
90,205,47.829268292682926,0.98,Wortmannin,A,3
92,132,39.303030303030305,0.98,Wortmannin,A,3
93,195,7.323076923076923,0.98,Wortmannin,A,3
94,183,6.327868852459017,0.98,Wortmannin,A,3
96,168,59.958333333333336,0.98,Wortmannin,A,3
97,177,20.43502824858757,0.98,Wortmannin,A,3
98,143,49.93706293706294,0.98,Wortmannin,A,3
99,192,25.197916666666668,0.98,Wortmannin,A,3
100,200,4.43,0.98,Wortmannin,A,3
101,144,16.979166666666668,0.98,Wortmannin,A,3
102,141,2.5106382978723403,0.98,Wortmannin,A,3
103,147,16.931972789115648,0.98,Wortmannin,A,3
104,174,46.8448275862069,0.98,Wortmannin,A,3
105,163,50.14110429447853,0.98,Wortmannin,A,3
106,133,46.015037593984964,0.98,Wortmannin,A,3
107,169,54.455621301775146,0.98,Wortmannin,A,3
108,157,18.84713375796178,0.98,Wortmannin,A,3
109,174,17.482758620689655,0.98,Wortmannin,A,3
110,167,49.77245508982036,0.98,Wortmannin,A,3
112,203,26.44334975369458,0.98,Wortmannin,A,3
113,63,17.714285714285715,0.98,Wortmannin,A,3
115,144,2.2916666666666665,0.98,Wortmannin,A,3
116,136,17.522058823529413,0.98,Wortmannin,A,3
117,243,34.70781893004115,0.98,Wortmannin,A,3
118,161,24.47826086956522,0.98,Wortmannin,A,3
119,173,36.31791907514451,0.98,Wortmannin,A,3
120,202,24.56930693069307,0.98,Wortmannin,A,3
121,223,62.31390134529148,0.98,Wortmannin,A,3
122,155,4.348387096774194,0.98,Wortmannin,A,3
123,213,29.741784037558684,0.98,Wortmannin,A,3
124,147,5.183673469387755,0.98,Wortmannin,A,3
125,176,20.880681818181817,0.98,Wortmannin,A,3
126,233,24.48497854077253,0.98,Wortmannin,A,3
127,206,24.563106796116504,0.98,Wortmannin,A,3
128,217,63.92626728110599,0.98,Wortmannin,A,3
130,199,23.22613065326633,0.98,Wortmannin,A,3
131,192,70.671875,0.98,Wortmannin,A,3
133,141,38.51063829787234,0.98,Wortmannin,A,3
134,163,5.171779141104294,0.98,Wortmannin,A,3
135,191,36.52356020942408,0.98,Wortmannin,A,3
136,181,32.4585635359116,0.98,Wortmannin,A,3
137,242,9.59504132231405,0.98,Wortmannin,A,3
138,321,3.0062305295950154,0.98,Wortmannin,A,3
139,160,3.925,0.98,Wortmannin,A,3
140,210,2.7142857142857144,0.98,Wortmannin,A,3
141,228,5.894736842105263,0.98,Wortmannin,A,3
142,193,27.590673575129532,0.98,Wortmannin,A,3
143,177,84.98870056497175,0.98,Wortmannin,A,3
144,137,97.78832116788321,0.98,Wortmannin,A,3
145,251,11.48605577689243,0.98,Wortmannin,A,3
146,64,46.265625,0.98,Wortmannin,A,3
147,180,71.4,0.98,Wortmannin,A,3
148,189,39.24338624338624,0.98,Wortmannin,A,3
149,102,67.80392156862744,0.98,Wortmannin,A,3
150,219,31.068493150684933,0.98,Wortmannin,A,3
151,88,55.53409090909091,0.98,Wortmannin,A,3
152,181,2.850828729281768,0.98,Wortmannin,A,3
153,175,73.09142857142857,0.98,Wortmannin,A,3
154,200,74.365,0.98,Wortmannin,A,3
155,207,21.217391304347824,0.98,Wortmannin,A,3
156,195,46.92820512820513,0.98,Wortmannin,A,3
157,157,7.980891719745223,0.98,Wortmannin,A,3
158,144,15.54861111111111,0.98,Wortmannin,A,3
160,222,52.31531531531532,0.98,Wortmannin,A,3
161,140,26.87857142857143,0.98,Wortmannin,A,3
162,254,31.783464566929133,0.98,Wortmannin,A,3
163,90,77.86666666666666,0.98,Wortmannin,A,3
164,234,33.44871794871795,0.98,Wortmannin,A,3
165,230,15.708695652173914,0.98,Wortmannin,A,3
166,161,13.111801242236025,0.98,Wortmannin,A,3
167,300,4.976666666666667,0.98,Wortmannin,A,3
168,193,39.79274611398964,0.98,Wortmannin,A,3
169,145,27.26896551724138,0.98,Wortmannin,A,3
170,149,47.77181208053691,0.98,Wortmannin,A,3
171,135,4.059259259259259,0.98,Wortmannin,A,3
172,105,47.75238095238095,0.98,Wortmannin,A,3
173,154,4.396103896103896,0.98,Wortmannin,A,3
174,168,64.36309523809524,0.98,Wortmannin,A,3
175,268,27.988805970149254,0.98,Wortmannin,A,3
176,202,38.74752475247525,0.98,Wortmannin,A,3
177,221,44.963800904977376,0.98,Wortmannin,A,3
178,191,3.6387434554973823,0.98,Wortmannin,A,3
180,199,6.351758793969849,0.98,Wortmannin,A,3
181,168,4.595238095238095,0.98,Wortmannin,A,3
182,270,12.74074074074074,0.98,Wortmannin,A,3
183,135,33.17037037037037,0.98,Wortmannin,A,3
184,158,57.79746835443038,0.98,Wortmannin,A,3
185,214,22.817757009345794,0.98,Wortmannin,A,3
186,204,47.9264705882353,0.98,Wortmannin,A,3
187,214,49.350467289719624,0.98,Wortmannin,A,3
188,185,45.56216216216216,0.98,Wortmannin,A,3
189,142,3.732394366197183,0.98,Wortmannin,A,3
190,116,11.120689655172415,0.98,Wortmannin,A,3
191,180,2.95,0.98,Wortmannin,A,3
192,142,2.1901408450704225,0.98,Wortmannin,A,3
193,105,16.2,0.98,Wortmannin,A,3
194,190,43.48421052631579,0.98,Wortmannin,A,3
195,225,17.40888888888889,0.98,Wortmannin,A,3
196,173,46.138728323699425,0.98,Wortmannin,A,3
197,94,2.5638297872340425,0.98,Wortmannin,A,3
198,109,35.39449541284404,0.98,Wortmannin,A,3
199,231,27.493506493506494,0.98,Wortmannin,A,3
200,349,46.73352435530086,0.98,Wortmannin,A,3
201,177,25.689265536723163,0.98,Wortmannin,A,3
202,193,50.49222797927461,0.98,Wortmannin,A,3
203,62,34.903225806451616,0.98,Wortmannin,A,3
204,194,48.92783505154639,0.98,Wortmannin,A,3
205,152,3.098684210526316,0.98,Wortmannin,A,3
206,188,29.175531914893618,0.98,Wortmannin,A,3
207,298,28.251677852348994,0.98,Wortmannin,A,3
208,147,4.714285714285714,0.98,Wortmannin,A,3
210,332,44.55722891566265,0.98,Wortmannin,A,3
211,127,4.047244094488189,0.98,Wortmannin,A,3
212,139,43.42446043165467,0.98,Wortmannin,A,3
213,217,39.95852534562212,0.98,Wortmannin,A,3
214,145,3.0,0.98,Wortmannin,A,3
215,170,9.576470588235294,0.98,Wortmannin,A,3
216,127,17.64566929133858,0.98,Wortmannin,A,3
217,95,28.28421052631579,0.98,Wortmannin,A,3
218,181,16.950276243093924,0.98,Wortmannin,A,3
219,232,48.68103448275862,0.98,Wortmannin,A,3
220,188,21.04787234042553,0.98,Wortmannin,A,3
221,120,16.975,0.98,Wortmannin,A,3
223,188,12.579787234042554,0.98,Wortmannin,A,3
224,156,23.493589743589745,0.98,Wortmannin,A,3
225,217,53.45622119815668,0.98,Wortmannin,A,3
226,148,54.189189189189186,0.98,Wortmannin,A,3
227,183,47.59016393442623,0.98,Wortmannin,A,3
228,216,35.68981481481482,0.98,Wortmannin,A,3
229,206,46.51456310679612,0.98,Wortmannin,A,3
230,128,29.4921875,0.98,Wortmannin,A,3
231,153,58.130718954248366,0.98,Wortmannin,A,3
232,113,104.58407079646018,0.98,Wortmannin,A,3
233,169,33.82248520710059,0.98,Wortmannin,A,3
234,145,18.69655172413793,0.98,Wortmannin,A,3
235,195,56.733333333333334,0.98,Wortmannin,A,3
237,265,35.22264150943396,0.98,Wortmannin,A,3
239,168,27.357142857142858,0.98,Wortmannin,A,3
241,56,85.83928571428571,0.98,Wortmannin,A,3
0,146,24.78082191780822,1.95,Wortmannin,A,4
1,124,2.846774193548387,1.95,Wortmannin,A,4
2,164,37.823170731707314,1.95,Wortmannin,A,4
3,156,4.211538461538462,1.95,Wortmannin,A,4
4,181,57.94475138121547,1.95,Wortmannin,A,4
5,54,75.68518518518519,1.95,Wortmannin,A,4
6,176,35.67045454545455,1.95,Wortmannin,A,4
7,53,10.264150943396226,1.95,Wortmannin,A,4
8,228,27.986842105263158,1.95,Wortmannin,A,4
9,188,6.962765957446808,1.95,Wortmannin,A,4
10,97,9.56701030927835,1.95,Wortmannin,A,4
11,277,29.48375451263538,1.95,Wortmannin,A,4
12,181,38.70165745856354,1.95,Wortmannin,A,4
13,120,53.84166666666667,1.95,Wortmannin,A,4
15,240,53.5125,1.95,Wortmannin,A,4
16,115,74.13913043478261,1.95,Wortmannin,A,4
17,153,27.34640522875817,1.95,Wortmannin,A,4
18,264,36.40151515151515,1.95,Wortmannin,A,4
19,194,3.829896907216495,1.95,Wortmannin,A,4
20,201,4.736318407960199,1.95,Wortmannin,A,4
21,147,79.81632653061224,1.95,Wortmannin,A,4
22,179,41.754189944134076,1.95,Wortmannin,A,4
23,77,210.4935064935065,1.95,Wortmannin,A,4
24,231,41.95238095238095,1.95,Wortmannin,A,4
25,136,129.69117647058823,1.95,Wortmannin,A,4
26,146,36.5958904109589,1.95,Wortmannin,A,4
27,153,14.065359477124183,1.95,Wortmannin,A,4
28,150,8.993333333333334,1.95,Wortmannin,A,4
29,168,39.61904761904762,1.95,Wortmannin,A,4
30,172,51.45348837209303,1.95,Wortmannin,A,4
31,594,52.82659932659933,1.95,Wortmannin,A,4
32,209,35.49760765550239,1.95,Wortmannin,A,4
33,192,41.078125,1.95,Wortmannin,A,4
34,184,58.97826086956522,1.95,Wortmannin,A,4
35,220,38.63636363636363,1.95,Wortmannin,A,4
36,230,32.34347826086957,1.95,Wortmannin,A,4
37,137,63.0,1.95,Wortmannin,A,4
38,225,46.84,1.95,Wortmannin,A,4
40,147,60.61224489795919,1.95,Wortmannin,A,4
41,84,116.27380952380952,1.95,Wortmannin,A,4
42,105,86.11428571428571,1.95,Wortmannin,A,4
43,235,33.255319148936174,1.95,Wortmannin,A,4
46,245,10.759183673469387,1.95,Wortmannin,A,4
48,194,38.02577319587629,1.95,Wortmannin,A,4
49,140,63.22857142857143,1.95,Wortmannin,A,4
50,214,44.242990654205606,1.95,Wortmannin,A,4
51,225,7.093333333333334,1.95,Wortmannin,A,4
52,206,9.388349514563107,1.95,Wortmannin,A,4
53,181,19.77900552486188,1.95,Wortmannin,A,4
54,182,64.14285714285714,1.95,Wortmannin,A,4
55,83,3.6867469879518073,1.95,Wortmannin,A,4
56,259,46.0965250965251,1.95,Wortmannin,A,4
57,197,8.949238578680204,1.95,Wortmannin,A,4
58,193,19.497409326424872,1.95,Wortmannin,A,4
59,186,62.376344086021504,1.95,Wortmannin,A,4
60,149,5.6644295302013425,1.95,Wortmannin,A,4
61,170,53.18235294117647,1.95,Wortmannin,A,4
62,254,10.358267716535433,1.95,Wortmannin,A,4
63,210,15.047619047619047,1.95,Wortmannin,A,4
64,200,8.535,1.95,Wortmannin,A,4
66,238,49.945378151260506,1.95,Wortmannin,A,4
67,219,54.94063926940639,1.95,Wortmannin,A,4
68,209,27.679425837320576,1.95,Wortmannin,A,4
69,194,17.932989690721648,1.95,Wortmannin,A,4
70,258,11.178294573643411,1.95,Wortmannin,A,4
71,194,4.103092783505154,1.95,Wortmannin,A,4
72,160,44.49375,1.95,Wortmannin,A,4
74,205,44.234146341463415,1.95,Wortmannin,A,4
75,161,62.18012422360248,1.95,Wortmannin,A,4
76,219,47.12328767123287,1.95,Wortmannin,A,4
77,180,90.30555555555556,1.95,Wortmannin,A,4
78,132,55.59090909090909,1.95,Wortmannin,A,4
79,170,54.22352941176471,1.95,Wortmannin,A,4
80,193,154.24870466321244,1.95,Wortmannin,A,4
81,184,68.58695652173913,1.95,Wortmannin,A,4
83,190,47.45789473684211,1.95,Wortmannin,A,4
84,427,8.864168618266978,1.95,Wortmannin,A,4
85,103,6.174757281553398,1.95,Wortmannin,A,4
86,194,28.74742268041237,1.95,Wortmannin,A,4
87,183,46.26775956284153,1.95,Wortmannin,A,4
88,192,17.015625,1.95,Wortmannin,A,4
89,56,68.30357142857143,1.95,Wortmannin,A,4
90,278,17.16906474820144,1.95,Wortmannin,A,4
91,166,27.86144578313253,1.95,Wortmannin,A,4
92,116,42.422413793103445,1.95,Wortmannin,A,4
93,128,16.109375,1.95,Wortmannin,A,4
94,122,35.10655737704918,1.95,Wortmannin,A,4
95,449,25.211581291759465,1.95,Wortmannin,A,4
96,183,17.524590163934427,1.95,Wortmannin,A,4
97,126,6.357142857142857,1.95,Wortmannin,A,4
98,77,12.857142857142858,1.95,Wortmannin,A,4
99,162,20.376543209876544,1.95,Wortmannin,A,4
100,196,43.98979591836735,1.95,Wortmannin,A,4
101,160,37.75625,1.95,Wortmannin,A,4
102,119,47.72268907563025,1.95,Wortmannin,A,4
103,200,68.84,1.95,Wortmannin,A,4
104,173,43.23699421965318,1.95,Wortmannin,A,4
105,200,5.795,1.95,Wortmannin,A,4
106,179,40.43016759776536,1.95,Wortmannin,A,4
107,185,50.924324324324324,1.95,Wortmannin,A,4
108,128,49.1328125,1.95,Wortmannin,A,4
109,169,51.32544378698225,1.95,Wortmannin,A,4
110,137,63.948905109489054,1.95,Wortmannin,A,4
111,212,37.806603773584904,1.95,Wortmannin,A,4
112,187,59.23529411764706,1.95,Wortmannin,A,4
113,188,40.361702127659576,1.95,Wortmannin,A,4
114,126,33.23809523809524,1.95,Wortmannin,A,4
115,177,73.41242937853107,1.95,Wortmannin,A,4
116,120,71.6,1.95,Wortmannin,A,4
118,132,21.295454545454547,1.95,Wortmannin,A,4
119,217,51.566820276497694,1.95,Wortmannin,A,4
120,196,70.1734693877551,1.95,Wortmannin,A,4
121,135,88.56296296296296,1.95,Wortmannin,A,4
122,80,11.7,1.95,Wortmannin,A,4
123,145,17.606896551724137,1.95,Wortmannin,A,4
124,227,43.14977973568282,1.95,Wortmannin,A,4
125,138,30.304347826086957,1.95,Wortmannin,A,4
126,89,60.258426966292134,1.95,Wortmannin,A,4
127,160,55.0,1.95,Wortmannin,A,4
128,276,31.115942028985508,1.95,Wortmannin,A,4
129,246,20.378048780487806,1.95,Wortmannin,A,4
130,61,36.442622950819676,1.95,Wortmannin,A,4
131,76,12.56578947368421,1.95,Wortmannin,A,4
132,198,38.03030303030303,1.95,Wortmannin,A,4
133,157,19.770700636942674,1.95,Wortmannin,A,4
134,121,4.669421487603306,1.95,Wortmannin,A,4
135,131,3.6793893129770994,1.95,Wortmannin,A,4
136,196,31.663265306122447,1.95,Wortmannin,A,4
137,237,27.60337552742616,1.95,Wortmannin,A,4
138,170,33.188235294117646,1.95,Wortmannin,A,4
139,260,129.2153846153846,1.95,Wortmannin,A,4
140,114,43.666666666666664,1.95,Wortmannin,A,4
141,161,6.217391304347826,1.95,Wortmannin,A,4
142,180,34.772222222222226,1.95,Wortmannin,A,4
143,190,32.757894736842104,1.95,Wortmannin,A,4
144,187,107.62566844919786,1.95,Wortmannin,A,4
145,111,78.96396396396396,1.95,Wortmannin,A,4
146,250,30.616,1.95,Wortmannin,A,4
147,362,51.51657458563536,1.95,Wortmannin,A,4
148,196,45.71938775510204,1.95,Wortmannin,A,4
149,252,32.70238095238095,1.95,Wortmannin,A,4
150,133,54.150375939849624,1.95,Wortmannin,A,4
151,157,40.29936305732484,1.95,Wortmannin,A,4
152,159,4.823899371069182,1.95,Wortmannin,A,4
154,166,61.46987951807229,1.95,Wortmannin,A,4
155,203,12.507389162561577,1.95,Wortmannin,A,4
156,150,26.06,1.95,Wortmannin,A,4
158,197,54.868020304568525,1.95,Wortmannin,A,4
159,173,4.895953757225434,1.95,Wortmannin,A,4
160,116,28.50862068965517,1.95,Wortmannin,A,4
161,394,46.484771573604064,1.95,Wortmannin,A,4
162,148,48.4054054054054,1.95,Wortmannin,A,4
163,395,54.369620253164555,1.95,Wortmannin,A,4
164,183,26.530054644808743,1.95,Wortmannin,A,4
165,150,43.233333333333334,1.95,Wortmannin,A,4
166,172,5.087209302325581,1.95,Wortmannin,A,4
167,148,47.29054054054054,1.95,Wortmannin,A,4
168,84,29.0,1.95,Wortmannin,A,4
169,232,36.099137931034484,1.95,Wortmannin,A,4
170,132,194.43939393939394,1.95,Wortmannin,A,4
171,242,54.52066115702479,1.95,Wortmannin,A,4
172,255,22.141176470588235,1.95,Wortmannin,A,4
173,185,9.875675675675677,1.95,Wortmannin,A,4
174,193,3.860103626943005,1.95,Wortmannin,A,4
175,145,83.1655172413793,1.95,Wortmannin,A,4
176,222,56.5045045045045,1.95,Wortmannin,A,4
177,133,5.714285714285714,1.95,Wortmannin,A,4
178,147,38.17687074829932,1.95,Wortmannin,A,4
179,123,95.96747967479675,1.95,Wortmannin,A,4
180,251,38.91633466135458,1.95,Wortmannin,A,4
181,182,39.08791208791209,1.95,Wortmannin,A,4
182,266,7.921052631578948,1.95,Wortmannin,A,4
183,144,20.930555555555557,1.95,Wortmannin,A,4
184,145,12.331034482758621,1.95,Wortmannin,A,4
185,134,5.895522388059701,1.95,Wortmannin,A,4
186,157,34.64331210191083,1.95,Wortmannin,A,4
187,159,2.6037735849056602,1.95,Wortmannin,A,4
188,168,24.273809523809526,1.95,Wortmannin,A,4
189,200,32.745,1.95,Wortmannin,A,4
190,114,71.02631578947368,1.95,Wortmannin,A,4
192,159,11.471698113207546,1.95,Wortmannin,A,4
193,182,12.60989010989011,1.95,Wortmannin,A,4
194,148,38.83108108108108,1.95,Wortmannin,A,4
195,125,9.672,1.95,Wortmannin,A,4
198,62,16.451612903225808,1.95,Wortmannin,A,4
199,167,7.874251497005988,1.95,Wortmannin,A,4
200,170,156.68823529411765,1.95,Wortmannin,A,4
201,176,20.232954545454547,1.95,Wortmannin,A,4
202,170,69.07058823529412,1.95,Wortmannin,A,4
203,146,20.30821917808219,1.95,Wortmannin,A,4
204,157,6.229299363057325,1.95,Wortmannin,A,4
206,113,23.858407079646017,1.95,Wortmannin,A,4
207,86,21.74418604651163,1.95,Wortmannin,A,4
208,80,33.55,1.95,Wortmannin,A,4
0,119,34.529411764705884,3.91,Wortmannin,A,5
1,62,71.62903225806451,3.91,Wortmannin,A,5
2,167,42.622754491017965,3.91,Wortmannin,A,5
3,160,39.13125,3.91,Wortmannin,A,5
4,147,13.217687074829932,3.91,Wortmannin,A,5
5,188,4.3936170212765955,3.91,Wortmannin,A,5
6,69,7.318840579710145,3.91,Wortmannin,A,5
8,269,76.6096654275093,3.91,Wortmannin,A,5
9,124,88.65322580645162,3.91,Wortmannin,A,5
10,199,81.07537688442211,3.91,Wortmannin,A,5
11,233,35.712446351931334,3.91,Wortmannin,A,5
12,163,43.49079754601227,3.91,Wortmannin,A,5
13,204,40.60294117647059,3.91,Wortmannin,A,5
14,133,37.70676691729323,3.91,Wortmannin,A,5
15,184,45.40760869565217,3.91,Wortmannin,A,5
16,196,5.198979591836735,3.91,Wortmannin,A,5
17,196,14.66326530612245,3.91,Wortmannin,A,5
18,142,27.8943661971831,3.91,Wortmannin,A,5
19,139,25.33093525179856,3.91,Wortmannin,A,5
20,147,12.299319727891156,3.91,Wortmannin,A,5
21,160,63.175,3.91,Wortmannin,A,5
22,215,27.693023255813955,3.91,Wortmannin,A,5
23,93,8.118279569892474,3.91,Wortmannin,A,5
24,185,29.05945945945946,3.91,Wortmannin,A,5
25,120,28.758333333333333,3.91,Wortmannin,A,5
26,146,98.46575342465754,3.91,Wortmannin,A,5
27,265,29.81132075471698,3.91,Wortmannin,A,5
28,170,26.194117647058825,3.91,Wortmannin,A,5
29,135,10.325925925925926,3.91,Wortmannin,A,5
30,210,49.195238095238096,3.91,Wortmannin,A,5
32,152,120.40131578947368,3.91,Wortmannin,A,5
33,223,20.09865470852018,3.91,Wortmannin,A,5
34,165,32.018181818181816,3.91,Wortmannin,A,5
35,188,32.069148936170215,3.91,Wortmannin,A,5
36,182,82.41758241758242,3.91,Wortmannin,A,5
